Unnamed: 0,Age,TypeofContact,CityTier,DurationOfPitch,Gender,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe
3706,44.0,0,0,24.0,2,3,5.0,3.0,2.0,1,5,1,2.0,21115.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False
2242,56.0,0,0,15.0,1,3,3.0,3.0,3.0,0,1,1,0.0,17942.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
4051,40.0,1,2,11.0,1,3,5.0,3.0,6.0,0,5,1,2.0,24580.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
4202,27.0,1,0,23.0,2,3,4.0,4.0,4.0,1,1,1,1.0,21051.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3489,41.0,1,0,9.0,2,4,4.0,3.0,4.0,0,1,0,1.0,21023.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3448,27.0,1,0,14.0,2,4,2.0,5.0,2.0,0,1,1,1.0,22256.0,False,True,False,False,False,True,True,False,False,False,False,False,False,False
505,26.0,1,0,12.0,1,3,3.0,3.0,2.0,1,2,0,0.0,17659.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False
963,38.0,1,2,8.0,1,2,3.0,5.0,4.0,0,4,0,1.0,21893.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
4330,39.0,0,0,9.0,2,3,4.0,3.0,3.0,1,5,1,1.0,20380.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
120,30.0,0,0,29.0,2,3,5.0,3.0,2.0,0,3,1,2.0,17613.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1698,35.0,0,2,6.0,0,3,3.0,3.0,2.0,0,5,1,0.0,23789.0,False,False,True,False,False,True,False,False,True,False,False,False,True,False
3960,35.0,0,2,30.0,2,4,4.0,3.0,2.0,0,5,0,2.0,23246.0,False,False,True,False,False,True,False,True,False,False,True,False,False,False
4553,50.0,1,0,7.0,1,3,4.0,5.0,4.0,0,4,0,1.0,22258.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False
3324,33.0,0,0,20.0,1,4,5.0,4.0,3.0,0,5,0,1.0,21421.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2598,33.0,0,2,15.0,0,3,4.0,3.0,3.0,0,4,1,2.0,27676.0,False,False,True,False,False,True,False,False,True,False,False,False,True,False
4364,32.0,1,2,9.0,2,4,4.0,3.0,6.0,1,5,1,2.0,25260.0,False,True,False,False,False,True,False,True,False,False,True,False,False,False
185,33.0,1,0,20.0,1,3,3.0,4.0,2.0,0,5,0,0.0,17756.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
34,24.0,1,0,6.0,2,3,3.0,3.0,3.0,1,3,1,2.0,17293.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3450,50.0,0,0,35.0,2,4,5.0,5.0,5.0,0,3,0,2.0,22962.0,False,True,False,False,False,True,False,True,False,False,True,False,False,False
3328,41.0,1,2,17.0,1,3,5.0,4.0,2.0,0,5,1,1.0,25530.0,True,False,False,True,False,False,False,True,False,False,True,False,False,False
873,36.0,1,0,12.0,2,2,5.0,3.0,2.0,0,2,0,0.0,17741.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1762,31.0,0,2,11.0,1,2,3.0,4.0,2.0,0,3,0,0.0,17789.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
2350,32.0,0,0,19.0,1,3,4.0,4.0,2.0,0,5,1,0.0,17743.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3459,35.0,0,0,7.0,2,4,4.0,5.0,7.0,0,1,1,3.0,21674.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2029,38.0,1,0,8.0,2,3,3.0,3.0,7.0,1,4,0,2.0,18057.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
887,42.0,0,0,32.0,1,2,3.0,5.0,4.0,1,3,0,1.0,28191.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False
2171,53.0,1,2,8.0,2,2,3.0,3.0,7.0,0,3,1,0.0,29852.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
563,25.0,1,2,32.0,1,2,3.0,3.0,2.0,0,4,0,0.0,21180.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False
2579,37.0,1,0,13.0,2,3,4.0,4.0,8.0,0,4,1,2.0,23619.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
3526,24.0,1,0,27.0,2,4,4.0,3.0,2.0,0,4,1,3.0,20950.0,False,True,False,False,True,False,False,True,False,False,True,False,False,False
2885,43.0,0,0,12.0,2,4,4.0,3.0,6.0,0,3,1,1.0,20771.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False
766,50.0,1,0,8.0,2,3,3.0,3.0,3.0,1,2,1,1.0,34237.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False
210,32.0,1,2,10.0,2,2,5.0,3.0,2.0,0,2,1,1.0,25400.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False
922,44.0,1,0,10.0,2,3,1.0,5.0,2.0,0,5,1,2.0,34190.0,False,True,False,True,False,False,False,False,False,True,False,True,False,False
3616,30.0,1,2,17.0,2,3,5.0,3.0,2.0,0,4,1,1.0,24547.0,False,False,True,False,False,True,False,True,False,False,True,False,False,False
4430,24.0,1,0,11.0,2,3,2.0,5.0,4.0,0,4,0,2.0,21497.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3359,22.0,0,0,17.0,1,3,5.0,3.0,3.0,0,4,1,1.0,21303.0,False,True,False,False,False,True,True,False,False,False,False,False,False,False
2061,33.0,1,2,22.0,1,3,3.0,5.0,6.0,0,3,1,0.0,20324.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False
734,22.0,1,0,14.0,2,3,5.0,5.0,2.0,0,2,1,0.0,17451.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1778,58.0,0,0,6.0,2,2,5.0,3.0,3.0,1,1,1,1.0,20660.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
2160,31.0,1,0,18.0,1,2,3.0,3.0,1.0,1,4,1,0.0,20855.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
3663,30.0,1,0,16.0,1,3,4.0,3.0,2.0,0,5,1,2.0,21652.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3927,35.0,1,0,26.0,2,4,4.0,3.0,2.0,0,3,0,1.0,21339.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
1753,55.0,1,0,26.0,2,2,3.0,3.0,4.0,1,1,0,0.0,20415.0,True,False,False,True,False,False,False,True,False,False,True,False,False,False
2633,52.0,1,0,10.0,1,4,4.0,4.0,5.0,0,5,0,2.0,32412.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True
2731,39.0,1,0,30.0,2,3,4.0,3.0,2.0,0,3,0,1.0,24423.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
3619,40.0,1,0,19.0,2,4,4.0,4.0,6.0,0,3,1,2.0,23973.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
3261,37.0,0,0,25.0,2,4,4.0,3.0,4.0,0,3,1,1.0,26457.0,False,True,False,False,False,True,False,True,False,False,True,False,False,False
4030,35.0,1,0,12.0,1,3,5.0,5.0,4.0,0,1,1,2.0,30309.0,False,False,True,False,True,False,False,False,True,False,False,False,True,False
550,23.0,1,0,15.0,2,2,3.0,5.0,2.0,0,3,0,1.0,17500.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2590,31.0,1,0,9.0,2,3,5.0,3.0,2.0,0,4,0,1.0,21398.0,False,False,True,False,False,True,True,False,False,False,False,False,False,False
3131,37.0,1,0,9.0,2,4,4.0,3.0,6.0,0,5,1,1.0,21197.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False
1659,51.0,1,0,9.0,1,3,3.0,4.0,4.0,0,5,1,1.0,28734.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True
4200,45.0,0,0,31.0,2,3,4.0,3.0,5.0,1,5,0,2.0,21839.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1663,43.0,0,0,13.0,2,2,1.0,3.0,5.0,0,4,1,0.0,17089.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
290,49.0,0,0,16.0,1,2,3.0,5.0,1.0,1,3,0,0.0,33665.0,False,True,False,False,True,False,False,False,False,True,False,True,False,False
3197,40.0,0,0,29.0,1,3,4.0,5.0,3.0,1,5,1,1.0,29558.0,False,False,True,False,True,False,False,False,True,False,False,False,True,False
652,37.0,0,2,25.0,2,2,3.0,4.0,2.0,1,5,0,0.0,22642.0,False,False,True,False,False,True,False,False,True,False,False,False,True,False
3167,47.0,1,0,14.0,2,4,4.0,3.0,8.0,0,2,0,3.0,29523.0,False,False,True,True,False,False,False,False,True,False,False,False,True,False
930,51.0,0,0,12.0,1,2,4.0,3.0,1.0,0,5,1,1.0,17838.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False
4376,35.0,1,2,28.0,2,4,2.0,3.0,3.0,0,3,0,1.0,24015.0,False,True,False,False,False,True,False,True,False,False,True,False,False,False
2652,41.0,0,0,16.0,2,4,5.0,3.0,2.0,0,5,1,1.0,23554.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
743,59.0,1,0,8.0,1,3,4.0,3.0,4.0,1,5,0,2.0,28726.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1662,35.0,1,0,29.0,2,2,4.0,3.0,4.0,1,4,1,0.0,20916.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
1763,26.0,1,2,10.0,2,2,4.0,3.0,2.0,1,1,1,0.0,20828.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False
3288,31.0,1,2,17.0,2,4,5.0,3.0,3.0,0,2,1,1.0,25256.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
4418,46.0,0,2,33.0,1,4,4.0,5.0,4.0,0,1,0,3.0,22964.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
4581,42.0,1,0,9.0,1,3,6.0,3.0,6.0,1,3,0,2.0,21456.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1158,37.0,1,0,25.0,2,2,3.0,3.0,4.0,0,1,0,0.0,20768.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
4206,32.0,0,2,12.0,1,3,4.0,4.0,3.0,0,3,0,1.0,21467.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
1631,27.0,0,0,15.0,2,2,3.0,4.0,7.0,0,3,1,1.0,17024.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3978,37.0,1,0,15.0,1,3,4.0,3.0,3.0,0,4,1,1.0,28774.0,True,False,False,True,False,False,False,False,True,False,False,False,True,False
4725,39.0,1,2,9.0,2,3,4.0,4.0,2.0,0,4,1,2.0,26029.0,False,False,True,False,False,True,False,False,True,False,False,False,True,False
2878,32.0,1,0,16.0,2,3,4.0,4.0,3.0,0,3,1,2.0,29326.0,False,True,False,True,False,False,False,False,True,False,False,False,True,False
3958,31.0,0,0,7.0,1,3,4.0,3.0,3.0,0,3,1,1.0,22689.0,False,False,True,False,False,True,False,True,False,False,True,False,False,False
4074,23.0,1,0,26.0,2,4,4.0,3.0,3.0,0,1,1,1.0,21001.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3951,36.0,1,2,9.0,1,4,4.0,3.0,3.0,0,1,1,3.0,20692.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
892,19.0,0,0,16.0,1,3,4.0,4.0,2.0,1,5,1,1.0,16859.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False
4358,49.0,1,2,9.0,1,3,4.0,3.0,4.0,0,5,1,1.0,22729.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
945,50.0,1,0,34.0,1,2,3.0,5.0,5.0,1,5,0,0.0,31880.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2471,43.0,1,2,15.0,2,3,4.0,4.0,2.0,0,3,0,2.0,25503.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3647,54.0,1,0,31.0,2,3,2.0,3.0,5.0,0,3,0,2.0,25683.0,False,False,True,True,False,False,False,False,True,False,False,False,True,False
644,31.0,1,0,17.0,2,2,3.0,3.0,4.0,1,3,1,1.0,17356.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False
102,20.0,0,0,12.0,1,3,4.0,3.0,2.0,1,2,1,1.0,17926.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
1669,38.0,1,0,35.0,2,2,3.0,3.0,4.0,0,1,0,0.0,21261.0,True,False,False,True,False,False,False,True,False,False,True,False,False,False
4120,23.0,1,0,12.0,2,3,2.0,4.0,3.0,1,4,1,1.0,21006.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1172,29.0,1,2,16.0,2,2,4.0,3.0,1.0,0,4,1,0.0,20869.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False
4540,33.0,1,0,15.0,1,4,2.0,3.0,7.0,0,3,1,3.0,23853.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
4522,56.0,1,2,9.0,2,3,4.0,3.0,6.0,0,1,1,1.0,23838.0,False,False,True,False,False,True,False,True,False,False,True,False,False,False
983,34.0,1,0,8.0,1,3,3.0,3.0,2.0,0,5,1,1.0,21687.0,True,False,False,False,False,True,False,True,False,False,True,False,False,False
408,52.0,1,0,10.0,1,1,3.0,3.0,3.0,0,5,1,0.0,31555.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2594,41.0,0,0,33.0,1,3,4.0,4.0,3.0,0,2,1,1.0,24283.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
2535,52.0,1,2,28.0,2,4,4.0,3.0,2.0,1,5,1,2.0,24119.0,False,False,True,False,False,True,False,True,False,False,True,False,False,False
1206,26.0,0,0,13.0,2,3,3.0,3.0,2.0,0,4,1,2.0,17570.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False
1052,30.0,0,0,13.0,2,3,3.0,3.0,2.0,0,5,0,0.0,16274.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False
1165,44.0,0,1,6.0,2,2,3.0,3.0,5.0,1,5,1,1.0,20743.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
3106,21.0,1,2,9.0,1,3,5.0,3.0,3.0,0,4,0,2.0,20722.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False
225,59.0,1,0,9.0,2,3,4.0,3.0,4.0,0,3,0,1.0,17177.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False
206,22.0,1,0,11.0,2,2,2.0,4.0,2.0,1,4,0,0.0,17328.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1936,41.0,1,2,8.0,1,3,3.0,5.0,1.0,0,5,1,2.0,31595.0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
560,34.0,1,0,14.0,1,2,3.0,5.0,4.0,0,5,1,0.0,20121.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
3128,41.0,1,2,17.0,2,4,5.0,4.0,4.0,0,4,1,2.0,28383.0,False,False,True,True,False,False,False,False,True,False,False,False,True,False
1674,38.0,1,0,35.0,2,3,3.0,5.0,1.0,1,3,1,2.0,21673.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
1422,35.0,1,0,17.0,2,2,3.0,3.0,1.0,1,5,0,0.0,17660.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
4117,41.0,1,0,26.0,2,2,4.0,3.0,2.0,1,1,1,1.0,21419.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
1640,27.0,1,0,23.0,2,2,3.0,4.0,1.0,1,4,0,0.0,18058.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False
3497,58.0,1,0,7.0,2,4,2.0,3.0,2.0,0,3,1,3.0,23578.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
406,52.0,1,0,9.0,2,2,4.0,3.0,3.0,1,2,0,0.0,22969.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False
2279,28.0,1,0,9.0,1,3,3.0,4.0,1.0,0,4,0,0.0,22655.0,False,False,True,True,False,False,False,False,True,False,False,False,True,False
3079,36.0,1,0,16.0,1,4,5.0,3.0,3.0,1,4,1,2.0,29363.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False
4381,38.0,0,2,16.0,2,4,4.0,4.0,3.0,0,1,1,3.0,27512.0,False,False,True,True,False,False,False,False,True,False,False,False,True,False
2541,29.0,0,2,11.0,2,3,4.0,3.0,3.0,0,2,1,1.0,22899.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
2367,59.0,1,2,9.0,1,2,4.0,3.0,6.0,0,3,0,0.0,20171.0,False,True,False,False,True,False,False,True,False,False,True,False,False,False
383,22.0,1,0,17.0,1,2,3.0,4.0,2.0,0,2,1,0.0,17244.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1063,29.0,1,2,25.0,2,3,4.0,3.0,2.0,0,4,1,0.0,23620.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
1533,59.0,1,2,31.0,1,4,3.0,5.0,1.0,0,3,1,1.0,22637.0,False,True,False,False,False,True,False,False,True,False,False,False,True,False
4599,27.0,0,2,7.0,2,3,5.0,5.0,3.0,0,3,0,1.0,22972.0,False,False,True,False,False,True,False,True,False,False,True,False,False,False
3947,40.0,1,2,12.0,2,3,4.0,3.0,5.0,0,1,0,1.0,20764.0,True,False,False,True,False,False,False,True,False,False,True,False,False,False
2684,40.0,1,0,7.0,1,4,4.0,3.0,2.0,0,3,0,2.0,20910.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
2769,32.0,0,0,14.0,1,3,5.0,3.0,3.0,0,2,1,2.0,27621.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False
3856,31.0,1,0,7.0,2,4,4.0,4.0,3.0,0,5,0,2.0,22426.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
1881,60.0,1,0,13.0,1,2,3.0,5.0,6.0,0,5,1,0.0,34566.0,False,True,False,True,False,False,False,False,False,True,False,True,False,False
987,51.0,0,2,8.0,2,2,3.0,4.0,3.0,0,4,0,0.0,25596.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1017,27.0,1,0,17.0,2,3,3.0,5.0,1.0,0,5,1,2.0,17099.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False
66,36.0,0,0,17.0,2,3,4.0,4.0,2.0,0,4,1,1.0,21499.0,False,True,False,False,False,True,False,True,False,False,True,False,False,False
2450,60.0,1,0,10.0,1,3,3.0,5.0,6.0,1,2,1,2.0,21348.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
4272,37.0,0,2,7.0,0,3,4.0,3.0,6.0,0,1,1,2.0,25331.0,False,False,True,False,False,True,False,True,False,False,True,False,False,False
3610,49.0,0,0,11.0,2,3,5.0,3.0,4.0,0,5,1,2.0,33880.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
2162,32.0,1,0,9.0,1,3,3.0,5.0,2.0,0,1,1,0.0,21725.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
2715,48.0,0,0,36.0,2,3,4.0,4.0,3.0,1,3,1,1.0,30527.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False
4609,38.0,1,2,7.0,2,3,5.0,3.0,7.0,0,1,1,2.0,29287.0,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1263,42.0,1,0,18.0,2,2,3.0,4.0,1.0,0,1,1,1.0,17766.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3924,36.0,1,0,23.0,2,3,2.0,4.0,2.0,0,4,1,2.0,21104.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3607,38.0,1,0,17.0,1,4,4.0,4.0,3.0,0,1,1,1.0,22614.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
1771,18.0,1,2,16.0,1,3,4.0,3.0,2.0,0,1,0,2.0,16200.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False
3240,26.0,1,0,11.0,2,3,4.0,3.0,3.0,1,3,1,1.0,22369.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False
976,56.0,1,0,29.0,2,3,3.0,4.0,5.0,1,4,1,2.0,28402.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
4375,36.0,1,2,7.0,0,4,4.0,3.0,3.0,0,4,1,1.0,23537.0,False,False,True,False,False,True,False,True,False,False,True,False,False,False
351,32.0,1,0,8.0,1,3,3.0,4.0,2.0,0,4,0,0.0,17370.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
4351,31.0,1,2,14.0,2,3,4.0,4.0,2.0,0,1,0,1.0,21661.0,False,False,True,False,False,True,True,False,False,False,False,False,False,False
535,41.0,1,1,16.0,2,3,4.0,3.0,4.0,0,2,1,0.0,34141.0,False,True,False,True,False,False,False,False,False,True,False,True,False,False
2904,27.0,1,2,36.0,2,3,4.0,3.0,7.0,0,5,1,1.0,22984.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
3327,34.0,1,0,16.0,2,3,4.0,3.0,2.0,0,2,1,1.0,21459.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2620,34.0,1,0,9.0,2,3,4.0,3.0,2.0,0,3,0,2.0,21178.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
911,25.0,0,2,30.0,2,3,5.0,3.0,2.0,1,1,1,1.0,16118.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
1218,41.0,1,2,12.0,2,2,3.0,3.0,2.0,0,5,1,0.0,24241.0,False,False,True,False,False,True,False,False,True,False,False,False,True,False
4236,33.0,1,0,9.0,0,4,2.0,3.0,2.0,0,3,0,1.0,23733.0,False,False,True,False,False,True,False,True,False,False,True,False,False,False
2826,27.0,0,0,10.0,2,4,4.0,5.0,2.0,0,3,0,3.0,21780.0,True,False,False,False,False,True,True,False,False,False,False,False,False,False
1265,33.0,0,0,10.0,2,2,3.0,4.0,6.0,0,1,0,0.0,18055.0,True,False,False,True,False,False,False,True,False,False,True,False,False,False
4587,34.0,1,0,7.0,2,4,5.0,5.0,5.0,1,4,1,2.0,21477.0,False,True,False,False,False,True,True,False,False,False,False,False,False,False
3420,57.0,1,0,30.0,2,4,4.0,4.0,6.0,1,4,1,3.0,32080.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
403,41.0,1,2,6.0,2,2,2.0,5.0,2.0,0,3,1,1.0,23392.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False
3207,35.0,1,2,17.0,1,3,4.0,3.0,3.0,1,2,0,2.0,20898.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1758,26.0,1,0,22.0,2,2,3.0,4.0,3.0,1,1,1,0.0,17373.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
2190,30.0,1,0,28.0,1,2,3.0,3.0,5.0,1,1,0,0.0,17132.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1388,32.0,0,0,21.0,1,2,3.0,3.0,6.0,0,3,0,1.0,21667.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
4207,27.0,1,2,11.0,2,3,5.0,3.0,3.0,1,1,1,1.0,24506.0,False,False,True,False,False,True,False,True,False,False,True,False,False,False
423,30.0,0,2,28.0,1,3,3.0,5.0,1.0,0,2,1,0.0,23412.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False
182,41.0,1,2,26.0,1,3,3.0,4.0,2.0,1,4,0,2.0,18140.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False
4539,46.0,1,2,16.0,2,4,4.0,5.0,6.0,1,1,0,1.0,29439.0,False,False,True,True,False,False,False,False,True,False,False,False,True,False
1418,38.0,0,0,12.0,2,3,4.0,3.0,3.0,0,4,1,1.0,20321.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
1084,34.0,1,2,6.0,2,3,4.0,3.0,2.0,1,1,1,1.0,22083.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1238,23.0,1,0,10.0,1,2,3.0,4.0,2.0,0,3,1,1.0,18295.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False
4070,52.0,1,0,14.0,2,3,5.0,3.0,4.0,0,3,1,2.0,24810.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
2763,33.0,1,2,15.0,1,4,5.0,4.0,3.0,1,2,1,1.0,23906.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False
3705,39.0,1,0,25.0,2,3,6.0,3.0,5.0,1,5,0,2.0,24489.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
832,37.0,1,0,31.0,1,2,4.0,3.0,1.0,0,3,0,1.0,20731.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
1283,28.0,1,0,6.0,2,2,3.0,3.0,2.0,0,1,0,0.0,17044.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3888,57.0,1,0,14.0,2,4,4.0,3.0,2.0,0,4,1,3.0,21017.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False
4683,27.0,0,0,7.0,1,4,5.0,3.0,3.0,0,1,0,1.0,20685.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3891,37.0,0,2,22.0,2,3,6.0,3.0,3.0,0,1,1,1.0,24084.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
4379,47.0,0,0,25.0,1,3,4.0,3.0,7.0,0,3,0,2.0,29205.0,False,False,True,True,False,False,False,False,True,False,False,False,True,False
2395,42.0,0,0,7.0,1,3,1.0,4.0,2.0,0,3,1,0.0,17372.0,False,True,False,False,True,False,False,False,True,False,False,False,True,False
4631,28.0,1,0,23.0,1,3,4.0,4.0,2.0,0,1,1,1.0,21489.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False
1535,55.0,1,0,14.0,1,2,3.0,3.0,3.0,1,3,1,1.0,29756.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
2524,31.0,1,0,7.0,2,3,5.0,3.0,3.0,1,2,1,2.0,23804.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
30,33.0,1,0,8.0,2,3,3.0,3.0,5.0,0,3,1,2.0,17496.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False
4618,36.0,1,2,10.0,2,4,4.0,3.0,8.0,0,5,0,3.0,26501.0,False,True,False,True,False,False,False,False,True,False,False,False,True,False
3416,19.0,0,0,7.0,1,4,4.0,3.0,3.0,0,5,1,2.0,20289.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
3677,31.0,1,0,23.0,2,3,4.0,3.0,3.0,0,1,0,1.0,21540.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3828,35.0,1,2,7.0,2,3,4.0,3.0,3.0,0,5,1,1.0,28566.0,False,False,True,False,False,True,False,False,True,False,False,False,True,False
1118,26.0,1,0,9.0,1,2,3.0,3.0,2.0,0,3,1,1.0,17061.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
4443,39.0,1,0,7.0,0,3,2.0,3.0,2.0,0,1,0,1.0,26303.0,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1200,44.0,1,1,6.0,1,2,3.0,3.0,5.0,1,3,1,0.0,18195.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3292,36.0,0,0,11.0,2,3,5.0,3.0,3.0,0,2,1,1.0,21054.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2973,39.0,1,0,7.0,0,3,3.0,3.0,2.0,0,2,1,2.0,26303.0,False,True,False,False,False,True,False,True,False,False,True,False,False,False
